Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Revenue,Profit,Profit Margin %
CA-2023-100159,2022-03-17,2022-03-21,Same Day,CU-1391,Home Office,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 16,42.96,2,0.1,38.66,12.37,32.0
CA-2023-100160,2023-07-26,2023-07-29,Second Class,CU-1101,Home Office,Emea,Furniture,Office Desks,Office Desks Model 6,163.42,3,0.5,81.71,-16.33,-19.99
CA-2023-100161,2023-06-16,2023-06-20,Second Class,CU-1310,Home Office,Europe,Furniture,Office Desks,Office Desks Model 41,327.5,10,0.5,163.75,-82.79,-50.56
CA-2024-100162,2022-12-11,2022-12-16,Same Day,CU-1362,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 48,563.74,2,0.1,507.37,126.78,24.99
CA-2024-100163,2024-06-12,2024-06-18,Standard Class,CU-1305,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 74,72.13,1,0.2,57.7,11.24,19.48
CA-2024-100164,2023-10-07,2023-10-13,Same Day,CU-1075,Home Office,Europe,Electronics,Accessories,Accessories Model 90,397.81,1,0.1,358.03,121.69,33.99
CA-2022-100165,2023-02-27,2023-03-05,Second Class,CU-1210,Home Office,Emea,Furniture,Chairs,Chairs Model 91,293.32,4,0.2,234.66,59.39,25.31
CA-2024-100166,2023-05-05,2023-05-10,Same Day,CU-1160,Consumer,Latam,Office Supplies,Pens,Pens Model 70,109.51,5,0.2,87.61,16.95,19.35
CA-2022-100167,2022-10-13,2022-10-18,First Class,CU-1115,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 89,212.97,6,0.1,191.67,62.9,32.82
CA-2024-100168,2022-10-08,2022-10-11,Standard Class,CU-1293,Home Office,Emea,Furniture,Sofas,Sofas Model 45,1436.45,3,0.0,1436.45,700.1,48.74
CA-2024-100169,2022-03-22,2022-03-25,Same Day,CU-1335,Corporate,Latam,Electronics,Smartphones,Smartphones Model 69,688.04,9,0.5,344.02,-56.07,-16.3
CA-2022-100170,2023-09-23,2023-09-29,Second Class,CU-1124,Consumer,Emea,Electronics,Smartphones,Smartphones Model 7,380.36,6,0.5,190.18,-53.91,-28.35
CA-2024-100171,2024-02-29,2024-03-02,Standard Class,CU-1493,Home Office,Europe,Furniture,Sofas,Sofas Model 62,1010.75,5,0.0,1010.75,418.83,41.44
CA-2022-100172,2024-07-18,2024-07-25,Standard Class,CU-1333,Home Office,Europe,Office Supplies,Paper,Paper Model 23,128.28,3,0.0,128.28,25.76,20.08
CA-2023-100173,2024-03-17,2024-03-21,Second Class,CU-1479,Home Office,Asia-Pacific,Electronics,Laptops,Laptops Model 39,1222.33,2,0.0,1222.33,506.82,41.46
CA-2024-100174,2023-07-11,2023-07-16,Same Day,CU-1455,Consumer,Emea,Furniture,Bookcases,Bookcases Model 25,1232.34,6,0.0,1232.34,345.87,28.07
CA-2024-100175,2022-09-21,2022-09-27,Second Class,CU-1007,Home Office,Asia-Pacific,Furniture,Office Desks,Office Desks Model 87,1160.2,3,0.2,928.16,50.07,5.39
CA-2023-100176,2024-04-26,2024-04-30,First Class,CU-1044,Corporate,North America,Electronics,Smartphones,Smartphones Model 62,782.48,4,0.0,782.48,330.02,42.18
CA-2022-100177,2023-04-03,2023-04-10,First Class,CU-1488,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 2,82.16,6,0.5,41.08,-5.82,-14.17
CA-2024-100178,2022-05-02,2022-05-06,First Class,CU-1081,Corporate,Emea,Office Supplies,Pens,Pens Model 89,39.64,5,0.0,39.64,12.51,31.56
CA-2022-100179,2024-09-07,2024-09-09,Same Day,CU-1078,Corporate,Emea,Furniture,Sofas,Sofas Model 90,868.93,8,0.2,695.14,51.62,7.43
CA-2022-100180,2024-02-20,2024-02-22,Standard Class,CU-1269,Corporate,Emea,Office Supplies,Pens,Pens Model 10,275.59,2,0.0,275.59,69.27,25.14
CA-2024-100181,2022-07-27,2022-08-01,Second Class,CU-1084,Corporate,Emea,Furniture,Chairs,Chairs Model 88,387.56,10,0.1,348.8,144.45,41.41
CA-2024-100182,2023-04-02,2023-04-09,Standard Class,CU-1232,Consumer,Emea,Furniture,Sofas,Sofas Model 73,180.83,8,0.5,90.42,-43.77,-48.41
CA-2024-100183,2022-01-23,2022-01-27,First Class,CU-1418,Consumer,Europe,Office Supplies,Paper,Paper Model 6,129.99,2,0.2,103.99,0.23,0.22
CA-2022-100184,2024-08-14,2024-08-18,Standard Class,CU-1146,Corporate,Europe,Electronics,Monitors,Monitors Model 48,1987.14,7,0.1,1788.43,276.44,15.46
CA-2023-100185,2023-01-20,2023-01-21,Second Class,CU-1334,Corporate,North America,Electronics,Accessories,Accessories Model 51,1151.92,4,0.0,1151.92,314.64,27.31
CA-2023-100186,2023-04-20,2023-04-26,Same Day,CU-1272,Corporate,Europe,Electronics,Monitors,Monitors Model 45,479.22,4,0.5,239.61,-110.05,-45.93
CA-2022-100187,2024-04-08,2024-04-14,Same Day,CU-1314,Consumer,Europe,Electronics,Laptops,Laptops Model 13,1269.1,8,0.2,1015.28,124.87,12.3
CA-2022-100188,2022-09-08,2022-09-14,Standard Class,CU-1205,Corporate,Europe,Office Supplies,Binders,Binders Model 97,259.8,1,0.0,259.8,90.63,34.88
CA-2023-100189,2022-08-28,2022-09-04,First Class,CU-1295,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 19,1974.25,9,0.0,1974.25,742.18,37.59
CA-2023-100190,2022-03-04,2022-03-09,Second Class,CU-1320,Home Office,Latam,Office Supplies,Storage,Storage Model 7,291.83,7,0.2,233.46,59.64,25.55
CA-2023-100191,2023-02-23,2023-02-25,First Class,CU-1192,Consumer,Emea,Furniture,Tables,Tables Model 29,521.03,3,0.1,468.93,65.43,13.95
CA-2024-100192,2023-02-27,2023-03-03,Second Class,CU-1198,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 83,342.33,8,0.0,342.33,161.67,47.23
CA-2024-100193,2024-04-29,2024-05-01,Standard Class,CU-1137,Corporate,Emea,Office Supplies,Paper,Paper Model 10,60.51,10,0.5,30.26,-12.19,-40.28
CA-2022-100194,2023-05-06,2023-05-08,First Class,CU-1155,Consumer,Europe,Electronics,Laptops,Laptops Model 96,1999.23,8,0.0,1999.23,582.4,29.13
CA-2024-100195,2022-07-29,2022-08-02,Second Class,CU-1282,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 69,1008.21,5,0.0,1008.21,395.33,39.21
CA-2023-100196,2023-04-23,2023-04-24,Same Day,CU-1389,Corporate,Europe,Furniture,Bookcases,Bookcases Model 53,164.0,4,0.5,82.0,-7.18,-8.76
CA-2023-100197,2023-07-21,2023-07-26,Same Day,CU-1151,Consumer,Europe,Furniture,Tables,Tables Model 49,897.71,4,0.1,807.94,210.79,26.09
CA-2024-100198,2022-12-12,2022-12-19,Same Day,CU-1494,Home Office,Latam,Furniture,Tables,Tables Model 94,1212.97,3,0.0,1212.97,344.37,28.39
CA-2023-100199,2022-07-08,2022-07-13,Standard Class,CU-1268,Consumer,North America,Office Supplies,Paper,Paper Model 98,6.88,3,0.5,3.44,-0.48,-13.95
CA-2024-100200,2022-06-04,2022-06-05,Second Class,CU-1258,Corporate,Asia-Pacific,Electronics,Accessories,Accessories Model 82,1086.78,10,0.1,978.1,283.13,28.95
CA-2022-100201,2022-01-07,2022-01-12,Same Day,CU-1006,Consumer,Emea,Office Supplies,Pens,Pens Model 69,293.36,1,0.2,234.69,16.44,7.0
CA-2024-100202,2023-03-17,2023-03-24,Second Class,CU-1054,Consumer,Emea,Electronics,Smartphones,Smartphones Model 25,1315.61,5,0.0,1315.61,552.3,41.98
CA-2023-100203,2022-03-22,2022-03-25,Same Day,CU-1235,Home Office,Europe,Office Supplies,Binders,Binders Model 39,206.79,2,0.5,103.4,-61.52,-59.5
CA-2024-100204,2024-02-17,2024-02-18,Standard Class,CU-1207,Corporate,Latam,Office Supplies,Storage,Storage Model 8,192.84,3,0.0,192.84,67.5,35.0
CA-2023-100205,2023-10-23,2023-10-30,First Class,CU-1289,Consumer,Emea,Electronics,Smartphones,Smartphones Model 28,1822.29,10,0.1,1640.06,580.71,35.41
CA-2022-100206,2023-12-02,2023-12-07,Standard Class,CU-1091,Corporate,North America,Electronics,Accessories,Accessories Model 19,1554.06,7,0.0,1554.06,637.5,41.02
CA-2024-100207,2022-09-04,2022-09-09,Same Day,CU-1346,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 89,1113.83,9,0.5,556.92,-325.57,-58.46
CA-2022-100208,2022-04-11,2022-04-15,Second Class,CU-1429,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 77,122.03,6,0.0,122.03,37.8,30.98
CA-2023-100209,2023-05-18,2023-05-20,First Class,CU-1283,Corporate,Latam,Electronics,Accessories,Accessories Model 85,884.13,10,0.0,884.13,230.39,26.06
CA-2024-100210,2022-03-17,2022-03-18,First Class,CU-1078,Corporate,Europe,Office Supplies,Storage,Storage Model 41,111.41,2,0.0,111.41,24.19,21.71
CA-2023-100211,2023-01-04,2023-01-11,First Class,CU-1052,Consumer,North America,Electronics,Monitors,Monitors Model 58,1202.57,9,0.1,1082.31,443.76,41.0
CA-2022-100212,2022-12-29,2023-01-03,First Class,CU-1442,Corporate,North America,Furniture,Sofas,Sofas Model 50,1190.84,9,0.0,1190.84,391.09,32.84
CA-2022-100213,2023-12-03,2023-12-05,First Class,CU-1154,Corporate,Latam,Electronics,Laptops,Laptops Model 22,982.42,7,0.0,982.42,348.49,35.47
CA-2022-100214,2023-01-05,2023-01-08,Second Class,CU-1369,Home Office,Latam,Office Supplies,Art Supplies,Art Supplies Model 26,140.07,3,0.0,140.07,69.75,49.8
CA-2023-100215,2022-12-07,2022-12-11,First Class,CU-1225,Corporate,Latam,Office Supplies,Art Supplies,Art Supplies Model 18,93.63,10,0.5,46.82,-5.64,-12.05
CA-2023-100216,2022-07-01,2022-07-05,First Class,CU-1149,Home Office,Latam,Office Supplies,Binders,Binders Model 42,115.94,7,0.0,115.94,54.01,46.58
CA-2024-100217,2022-07-24,2022-07-29,Second Class,CU-1349,Home Office,North America,Office Supplies,Storage,Storage Model 91,66.85,5,0.5,33.42,-1.39,-4.16
CA-2023-100218,2023-11-21,2023-11-27,First Class,CU-1123,Corporate,Europe,Office Supplies,Storage,Storage Model 49,26.82,10,0.1,24.14,6.04,25.02
CA-2024-100219,2023-06-03,2023-06-10,Same Day,CU-1278,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 77,193.26,2,0.0,193.26,52.05,26.93
CA-2024-100220,2023-11-12,2023-11-18,Standard Class,CU-1288,Home Office,Latam,Furniture,Sofas,Sofas Model 14,114.77,5,0.0,114.77,39.8,34.68
CA-2024-100221,2023-07-26,2023-07-31,Second Class,CU-1228,Corporate,Latam,Furniture,Office Desks,Office Desks Model 89,800.65,6,0.0,800.65,284.37,35.52
CA-2023-100222,2023-03-02,2023-03-03,Standard Class,CU-1425,Home Office,Europe,Furniture,Bookcases,Bookcases Model 44,737.47,4,0.2,589.98,114.4,19.39
CA-2023-100223,2022-04-10,2022-04-14,Same Day,CU-1163,Consumer,Asia-Pacific,Electronics,Laptops,Laptops Model 3,1728.52,2,0.5,864.26,-414.87,-48.0
CA-2024-100224,2022-09-07,2022-09-12,Second Class,CU-1282,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 60,73.4,7,0.5,36.7,-4.06,-11.06
CA-2024-100225,2023-11-05,2023-11-06,Second Class,CU-1230,Home Office,Latam,Furniture,Chairs,Chairs Model 91,400.71,5,0.5,200.36,-97.22,-48.52
CA-2022-100226,2023-08-15,2023-08-16,Second Class,CU-1187,Corporate,Europe,Furniture,Chairs,Chairs Model 34,1038.98,8,0.2,831.18,10.62,1.28
CA-2023-100227,2023-09-04,2023-09-08,Same Day,CU-1300,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 80,341.54,5,0.2,273.23,41.99,15.37
CA-2024-100228,2022-05-18,2022-05-21,Standard Class,CU-1122,Corporate,North America,Electronics,Tablets,Tablets Model 89,454.45,7,0.1,409.0,100.47,24.56
CA-2024-100229,2023-01-28,2023-02-01,Second Class,CU-1249,Home Office,Emea,Office Supplies,Binders,Binders Model 72,54.23,5,0.0,54.23,24.07,44.39
CA-2023-100230,2023-09-27,2023-09-28,First Class,CU-1487,Consumer,Latam,Electronics,Smartphones,Smartphones Model 50,1934.89,9,0.5,967.44,-287.31,-29.7
CA-2024-100231,2023-05-19,2023-05-23,Same Day,CU-1250,Consumer,North America,Office Supplies,Paper,Paper Model 98,70.06,1,0.0,70.06,30.3,43.25
CA-2023-100232,2022-06-22,2022-06-29,Same Day,CU-1289,Home Office,Latam,Office Supplies,Art Supplies,Art Supplies Model 15,173.95,5,0.2,139.16,9.22,6.63
CA-2023-100233,2023-07-10,2023-07-17,Standard Class,CU-1389,Home Office,Latam,Office Supplies,Binders,Binders Model 55,35.21,4,0.0,35.21,8.36,23.74
CA-2022-100234,2023-04-06,2023-04-09,First Class,CU-1441,Consumer,Latam,Electronics,Smartphones,Smartphones Model 27,1659.26,10,0.5,829.63,-174.54,-21.04
CA-2024-100235,2023-09-17,2023-09-23,Same Day,CU-1084,Home Office,Europe,Electronics,Smartphones,Smartphones Model 8,1226.13,9,0.0,1226.13,393.52,32.09
CA-2022-100236,2022-11-28,2022-12-01,First Class,CU-1293,Corporate,Emea,Office Supplies,Paper,Paper Model 18,289.02,7,0.0,289.02,58.46,20.23
CA-2024-100237,2022-05-10,2022-05-16,Second Class,CU-1127,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 63,455.91,5,0.5,227.96,-56.65,-24.85
CA-2023-100238,2022-03-19,2022-03-25,Standard Class,CU-1206,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 59,285.32,6,0.2,228.26,85.38,37.4
CA-2024-100239,2022-04-06,2022-04-12,Same Day,CU-1325,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 51,592.09,7,0.0,592.09,208.17,35.16
CA-2023-100240,2024-04-28,2024-05-01,First Class,CU-1280,Home Office,Europe,Office Supplies,Storage,Storage Model 44,268.78,1,0.0,268.78,126.36,47.01
CA-2023-100241,2022-01-17,2022-01-18,Second Class,CU-1225,Corporate,North America,Furniture,Tables,Tables Model 89,1373.17,5,0.0,1373.17,326.37,23.77
CA-2023-100242,2022-04-06,2022-04-12,First Class,CU-1128,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 7,121.92,5,0.5,60.96,-25.58,-41.96
CA-2022-100243,2023-03-16,2023-03-22,Standard Class,CU-1360,Consumer,North America,Electronics,Monitors,Monitors Model 10,438.86,4,0.2,351.09,42.13,12.0
CA-2022-100244,2022-01-09,2022-01-15,First Class,CU-1418,Consumer,Latam,Office Supplies,Binders,Binders Model 62,25.89,7,0.0,25.89,7.27,28.08
CA-2022-100245,2022-04-16,2022-04-19,First Class,CU-1451,Corporate,Europe,Furniture,Tables,Tables Model 83,1490.12,3,0.0,1490.12,507.9,34.08
CA-2022-100246,2023-09-17,2023-09-23,Second Class,CU-1225,Corporate,Europe,Office Supplies,Binders,Binders Model 53,186.74,8,0.0,186.74,88.51,47.4
CA-2022-100247,2022-05-24,2022-05-31,Standard Class,CU-1301,Home Office,Latam,Furniture,Sofas,Sofas Model 41,1207.51,4,0.0,1207.51,370.24,30.66
CA-2022-100248,2023-07-21,2023-07-26,First Class,CU-1398,Home Office,North America,Office Supplies,Pens,Pens Model 27,157.74,9,0.0,157.74,43.48,27.56
CA-2023-100249,2023-10-24,2023-10-25,Second Class,CU-1253,Corporate,North America,Electronics,Monitors,Monitors Model 82,1269.07,9,0.0,1269.07,258.81,20.39
CA-2023-100250,2022-05-16,2022-05-20,Same Day,CU-1187,Home Office,Europe,Furniture,Chairs,Chairs Model 3,922.31,1,0.0,922.31,401.46,43.53
CA-2022-100251,2024-08-29,2024-09-05,Same Day,CU-1259,Corporate,Emea,Furniture,Sofas,Sofas Model 90,663.19,9,0.2,530.55,76.39,14.4
CA-2023-100252,2022-03-27,2022-03-30,Standard Class,CU-1261,Consumer,Europe,Office Supplies,Pens,Pens Model 51,178.0,2,0.0,178.0,51.69,29.04
CA-2024-100253,2024-09-03,2024-09-10,Second Class,CU-1029,Consumer,North America,Furniture,Chairs,Chairs Model 59,957.22,1,0.0,957.22,287.33,30.02
CA-2024-100254,2024-01-29,2024-01-31,Standard Class,CU-1006,Home Office,Europe,Office Supplies,Paper,Paper Model 21,151.44,6,0.2,121.15,21.93,18.1
CA-2024-100255,2022-09-23,2022-09-25,First Class,CU-1064,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 99,270.47,6,0.1,243.42,86.12,35.38
CA-2022-100256,2022-09-27,2022-10-03,Standard Class,CU-1254,Corporate,Emea,Furniture,Chairs,Chairs Model 64,1303.1,3,0.0,1303.1,590.05,45.28
CA-2022-100257,2024-07-04,2024-07-09,Standard Class,CU-1116,Home Office,Emea,Electronics,Laptops,Laptops Model 2,640.19,8,0.0,640.19,246.54,38.51
CA-2022-100258,2022-07-03,2022-07-10,Standard Class,CU-1283,Home Office,Latam,Electronics,Tablets,Tablets Model 32,949.26,6,0.0,949.26,239.4,25.22
CA-2024-100259,2023-01-17,2023-01-18,Standard Class,CU-1091,Consumer,Emea,Electronics,Monitors,Monitors Model 9,1778.58,5,0.0,1778.58,714.65,40.18
CA-2024-100260,2023-04-13,2023-04-14,First Class,CU-1102,Corporate,Emea,Furniture,Office Desks,Office Desks Model 32,749.5,10,0.1,674.55,75.45,11.19
CA-2022-100261,2024-01-21,2024-01-26,Second Class,CU-1077,Consumer,Latam,Electronics,Smartphones,Smartphones Model 70,823.56,1,0.0,823.56,411.42,49.96
CA-2024-100262,2023-01-21,2023-01-28,First Class,CU-1053,Consumer,Emea,Electronics,Monitors,Monitors Model 63,1930.13,3,0.5,965.06,-162.03,-16.79
CA-2022-100263,2024-08-01,2024-08-03,Same Day,CU-1358,Corporate,Latam,Office Supplies,Paper,Paper Model 75,33.2,3,0.5,16.6,-8.17,-49.22
CA-2022-100264,2023-08-30,2023-09-04,Standard Class,CU-1222,Home Office,Europe,Electronics,Tablets,Tablets Model 34,1731.64,7,0.5,865.82,-432.17,-49.91
CA-2023-100265,2022-11-22,2022-11-24,Standard Class,CU-1483,Consumer,Europe,Office Supplies,Paper,Paper Model 20,36.17,8,0.1,32.55,11.06,33.98
CA-2022-100266,2023-07-03,2023-07-06,Second Class,CU-1231,Corporate,Latam,Furniture,Chairs,Chairs Model 12,320.66,5,0.5,160.33,-67.04,-41.81
CA-2022-100267,2022-08-09,2022-08-16,First Class,CU-1075,Consumer,Europe,Furniture,Sofas,Sofas Model 66,168.53,5,0.0,168.53,42.8,25.4
CA-2022-100268,2022-02-01,2022-02-05,Same Day,CU-1284,Home Office,Emea,Electronics,Laptops,Laptops Model 60,383.43,3,0.0,383.43,190.34,49.64
CA-2022-100269,2022-05-14,2022-05-16,Same Day,CU-1190,Home Office,North America,Office Supplies,Art Supplies,Art Supplies Model 34,275.64,2,0.0,275.64,55.36,20.08
CA-2022-100270,2024-07-13,2024-07-19,Same Day,CU-1414,Consumer,North America,Furniture,Chairs,Chairs Model 6,1419.19,1,0.0,1419.19,316.14,22.28
CA-2023-100271,2024-04-21,2024-04-27,Same Day,CU-1254,Consumer,Latam,Office Supplies,Storage,Storage Model 23,109.41,3,0.0,109.41,45.52,41.6
CA-2022-100272,2022-02-05,2022-02-10,Second Class,CU-1331,Corporate,Latam,Furniture,Office Desks,Office Desks Model 62,185.37,5,0.1,166.83,66.52,39.87
CA-2022-100273,2023-10-21,2023-10-28,Second Class,CU-1322,Home Office,North America,Furniture,Bookcases,Bookcases Model 62,862.32,8,0.0,862.32,195.05,22.62
CA-2024-100274,2022-11-26,2022-11-28,Standard Class,CU-1163,Home Office,Europe,Electronics,Tablets,Tablets Model 8,1655.58,8,0.2,1324.46,319.15,24.1
CA-2024-100275,2022-08-27,2022-08-29,Standard Class,CU-1126,Home Office,Europe,Furniture,Office Desks,Office Desks Model 95,178.27,4,0.2,142.62,8.21,5.76
CA-2023-100276,2022-12-30,2023-01-06,Second Class,CU-1090,Consumer,Emea,Furniture,Bookcases,Bookcases Model 76,139.49,6,0.2,111.59,18.26,16.36
CA-2024-100277,2024-08-29,2024-08-31,Same Day,CU-1277,Corporate,Europe,Furniture,Chairs,Chairs Model 12,178.64,10,0.0,178.64,88.25,49.4
CA-2023-100278,2022-01-01,2022-01-04,Second Class,CU-1412,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 42,22.57,3,0.2,18.06,2.0,11.07
CA-2022-100279,2024-03-03,2024-03-04,First Class,CU-1491,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 76,34.8,5,0.0,34.8,15.98,45.92
CA-2022-100280,2024-01-20,2024-01-24,Same Day,CU-1332,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 89,267.43,10,0.0,267.43,115.8,43.3
CA-2024-100281,2024-04-14,2024-04-16,Same Day,CU-1157,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 94,203.24,10,0.1,182.92,29.42,16.08
CA-2024-100282,2022-02-03,2022-02-05,First Class,CU-1471,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 14,281.32,3,0.0,281.32,77.76,27.64
CA-2022-100283,2022-12-22,2022-12-24,Standard Class,CU-1420,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 34,393.56,2,0.0,393.56,166.48,42.3
CA-2022-100284,2024-01-08,2024-01-09,Standard Class,CU-1197,Corporate,Latam,Electronics,Monitors,Monitors Model 64,1787.19,6,0.2,1429.75,334.91,23.42
CA-2023-100285,2024-03-18,2024-03-25,Second Class,CU-1083,Corporate,North America,Electronics,Tablets,Tablets Model 3,773.69,2,0.0,773.69,307.51,39.75
CA-2023-100286,2022-06-14,2022-06-20,Standard Class,CU-1280,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 62,212.83,7,0.5,106.42,-10.53,-9.89
CA-2023-100287,2022-06-10,2022-06-11,Standard Class,CU-1169,Consumer,Europe,Furniture,Office Desks,Office Desks Model 93,1395.8,9,0.0,1395.8,421.28,30.18
CA-2023-100288,2022-09-01,2022-09-02,Standard Class,CU-1201,Home Office,Emea,Furniture,Tables,Tables Model 7,605.16,7,0.0,605.16,249.11,41.16
CA-2024-100289,2023-10-03,2023-10-08,Same Day,CU-1102,Consumer,North America,Electronics,Smartphones,Smartphones Model 82,725.26,2,0.1,652.73,106.52,16.32
CA-2023-100290,2024-03-14,2024-03-18,Same Day,CU-1250,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 50,532.79,7,0.0,532.79,236.57,44.4
CA-2022-100291,2022-09-27,2022-10-01,Same Day,CU-1134,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 20,226.91,2,0.0,226.91,67.97,29.95
CA-2024-100292,2023-02-28,2023-03-07,Second Class,CU-1283,Consumer,Latam,Office Supplies,Storage,Storage Model 69,207.69,8,0.2,166.15,7.37,4.44
CA-2023-100293,2022-11-03,2022-11-10,Standard Class,CU-1257,Home Office,Emea,Office Supplies,Art Supplies,Art Supplies Model 19,40.48,8,0.0,40.48,8.71,21.52
CA-2022-100294,2024-09-22,2024-09-24,Second Class,CU-1064,Consumer,Latam,Electronics,Monitors,Monitors Model 26,1995.08,3,0.2,1596.06,444.17,27.83
CA-2024-100295,2024-07-25,2024-08-01,Standard Class,CU-1044,Corporate,Emea,Furniture,Office Desks,Office Desks Model 42,1299.27,9,0.1,1169.34,162.22,13.87
CA-2022-100296,2024-03-16,2024-03-22,Same Day,CU-1057,Corporate,Europe,Electronics,Accessories,Accessories Model 76,1248.82,2,0.0,1248.82,413.6,33.12
CA-2022-100297,2024-03-15,2024-03-18,First Class,CU-1449,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 74,952.55,1,0.0,952.55,397.57,41.74
CA-2022-100298,2023-09-26,2023-10-01,Same Day,CU-1019,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 7,225.0,5,0.0,225.0,111.13,49.39
CA-2023-100299,2022-11-15,2022-11-19,Standard Class,CU-1497,Consumer,Europe,Furniture,Sofas,Sofas Model 100,1256.15,5,0.5,628.08,-157.06,-25.01
CA-2024-100300,2022-04-02,2022-04-04,Same Day,CU-1108,Corporate,Latam,Office Supplies,Pens,Pens Model 8,146.59,3,0.0,146.59,63.85,43.56
CA-2024-100301,2023-02-18,2023-02-20,Standard Class,CU-1088,Consumer,Europe,Electronics,Smartphones,Smartphones Model 5,1021.61,6,0.5,510.8,-61.02,-11.95
CA-2023-100302,2024-04-23,2024-04-27,Same Day,CU-1325,Consumer,North America,Electronics,Tablets,Tablets Model 63,1269.28,3,0.1,1142.35,284.24,24.88
