Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-100176,2024-04-26,2024-04-30,First Class,CU-1044,Corporate,North America,Electronics,Smartphones,Smartphones Model 62,782.48,4,0.0,330.02
CA-2022-100177,2023-04-03,2023-04-10,First Class,CU-1488,Corporate,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 2,82.16,6,0.5,-5.82
CA-2024-100178,2022-05-02,2022-05-06,First Class,CU-1081,Corporate,EMEA,Office Supplies,Pens,Pens Model 89,39.64,5,0.0,12.51
CA-2022-100179,2024-09-07,2024-09-09,Same Day,CU-1078,Corporate,EMEA,Furniture,Sofas,Sofas Model 90,868.93,8,0.2,51.62
CA-2022-100180,2024-02-20,2024-02-22,Standard Class,CU-1269,Corporate,EMEA,Office Supplies,Pens,Pens Model 10,275.59,2,0.0,69.27
CA-2024-100181,2022-07-27,2022-08-01,Second Class,CU-1084,Corporate,EMEA,Furniture,Chairs,Chairs Model 88,387.56,10,0.1,144.45
CA-2024-100182,2023-04-02,2023-04-09,Standard Class,CU-1232,Consumer,EMEA,Furniture,Sofas,Sofas Model 73,180.83,8,0.5,-43.77
CA-2024-100183,2022-01-23,2022-01-27,First Class,CU-1418,Consumer,Europe,Office Supplies,Paper,Paper Model 6,129.99,2,0.2,0.23
CA-2022-100184,2024-08-14,2024-08-18,Standard Class,CU-1146,Corporate,Europe,Electronics,Monitors,Monitors Model 48,1987.14,7,0.1,276.44
CA-2023-100185,2023-01-20,2023-01-21,Second Class,CU-1334,Corporate,North America,Electronics,Accessories,Accessories Model 51,1151.92,4,0.0,314.64
CA-2023-100186,2023-04-20,2023-04-26,Same Day,CU-1272,Corporate,Europe,Electronics,Monitors,Monitors Model 45,479.22,4,0.5,-110.05
CA-2022-100187,2024-04-08,2024-04-14,Same Day,CU-1314,Consumer,Europe,Electronics,Laptops,Laptops Model 13,1269.1,8,0.2,124.87
CA-2022-100188,2022-09-08,2022-09-14,Standard Class,CU-1205,Corporate,Europe,Office Supplies,Binders,Binders Model 97,259.8,1,0.0,90.63
CA-2023-100189,2022-08-28,2022-09-04,First Class,CU-1295,Home Office,Asia-Pacific,Electronics,Tablets,Tablets Model 19,1974.25,9,0.0,742.18
CA-2023-100190,2022-03-04,2022-03-09,Second Class,CU-1320,Home Office,LATAM,Office Supplies,Storage,Storage Model 7,291.83,7,0.2,59.64
CA-2023-100191,2023-02-23,2023-02-25,First Class,CU-1192,Consumer,EMEA,Furniture,Tables,Tables Model 29,521.03,3,0.1,65.43
CA-2024-100192,2023-02-27,2023-03-03,Second Class,CU-1198,Consumer,Asia-Pacific,Electronics,Tablets,Tablets Model 83,342.33,8,0.0,161.67
CA-2024-100193,2024-04-29,2024-05-01,Standard Class,CU-1137,Corporate,EMEA,Office Supplies,Paper,Paper Model 10,60.51,10,0.5,-12.19
CA-2022-100194,2023-05-06,2023-05-08,First Class,CU-1155,Consumer,Europe,Electronics,Laptops,Laptops Model 96,1999.23,8,0.0,582.4
CA-2024-100195,2022-07-29,2022-08-02,Second Class,CU-1282,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 69,1008.21,5,0.0,395.33
CA-2023-100196,2023-04-23,2023-04-24,Same Day,CU-1389,Corporate,Europe,Furniture,Bookcases,Bookcases Model 53,164.0,4,0.5,-7.18
CA-2023-100197,2023-07-21,2023-07-26,Same Day,CU-1151,Consumer,Europe,Furniture,Tables,Tables Model 49,897.71,4,0.1,210.79
CA-2024-100198,2022-12-12,2022-12-19,Same Day,CU-1494,Home Office,LATAM,Furniture,Tables,Tables Model 94,1212.97,3,0.0,344.37
CA-2023-100199,2022-07-08,2022-07-13,Standard Class,CU-1268,Consumer,North America,Office Supplies,Paper,Paper Model 98,6.88,3,0.5,-0.48
CA-2024-100200,2022-06-04,2022-06-05,Second Class,CU-1258,Corporate,asia-pacific,Electronics,Accessories,Accessories Model 82,,10,0.1,283.13
CA-2022-100201,2022-01-07,2022-01-12,Same Day,CU-1006,Consumer,EMEA,Office Supplies,Pens,Pens Model 69,293.36,1,0.2,16.44
CA-2024-100202,2023-03-17,2023-03-24,Second Class,CU-1054,Consumer,EMEA,Electronics,Smartphones,Smartphones Model 25,1315.61,5,0.0,552.3
CA-2023-100203,2022-03-22,2022-03-25,Same Day,CU-1235,Home Office,Europe,Office Supplies,Binders,Binders Model 39,206.79,2,0.5,-61.52
CA-2024-100204,2024-02-17,2024-02-18,Standard Class,CU-1207,Corporate,LATAM,Office Supplies,Storage,Storage Model 8,192.84,3,0.0,67.5
CA-2023-100205,2023-10-23,2023-10-30,First Class,CU-1289,Consumer,EMEA,Electronics,Smartphones,Smartphones Model 28,1822.29,10,0.1,580.71
CA-2022-100206,2023-12-02,2023-12-07,Standard Class,CU-1091,Corporate,North America,Electronics,Accessories,Accessories Model 19,1554.06,7,0.0,637.5
CA-2024-100207,2022-09-04,2022-09-09,Same Day,CU-1346,Home Office,Asia-Pacific,Furniture,Tables,Tables Model 89,1113.83,9,0.5,-325.57
CA-2022-100208,2022-04-11,2022-04-15,Second Class,CU-1429,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 77,122.03,6,0.0,37.8
CA-2023-100209,2023-05-18,2023-05-20,First Class,CU-1283,Corporate,LATAM,Electronics,Accessories,Accessories Model 85,884.13,10,0.0,230.39
CA-2024-100210,2022-03-17,2022-03-18,First Class,CU-1078,Corporate,Europe,Office Supplies,Storage,Storage Model 41,111.41,2,0.0,24.19
CA-2023-100211,2023-01-04,2023-01-11,First Class,CU-1052,Consumer,North America,Electronics,Monitors,Monitors Model 58,1202.57,9,0.1,443.76
CA-2022-100212,2022-12-29,2023-01-03,First Class,CU-1442,Corporate,North America,Furniture,Sofas,Sofas Model 50,1190.84,9,0.0,391.09
CA-2022-100213,2023-12-03,2023-12-05,First Class,CU-1154,Corporate,LATAM,Electronics,Laptops,Laptops Model 22,982.42,7,0.0,348.49
CA-2022-100214,2023-01-05,2023-01-08,Second Class,CU-1369,Home Office,LATAM,Office Supplies,Art Supplies,Art Supplies Model 26,140.07,3,0.0,69.75
CA-2023-100215,2022-12-07,2022-12-11,First Class,CU-1225,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 18,93.63,10,0.5,-5.64
CA-2023-100216,2022-07-01,2022-07-05,First Class,CU-1149,Home Office,LATAM,Office Supplies,Binders,Binders Model 42,115.94,7,0.0,54.01
CA-2024-100217,2022-07-24,2022-07-29,Second Class,CU-1349,Home Office,North America,Office Supplies,Storage,Storage Model 91,66.85,5,0.5,-1.39
CA-2023-100218,2023-11-21,2023-11-27,First Class,CU-1123,Corporate,Europe,Office Supplies,Storage,Storage Model 49,26.82,10,0.1,6.04
CA-2024-100219,2023-06-03,2023-06-10,Same Day,CU-1278,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 77,193.26,2,0.0,52.05
CA-2024-100220,2023-11-12,2023-11-18,Standard Class,CU-1288,Home Office,LATAM,Furniture,Sofas,Sofas Model 14,114.77,5,0.0,39.8
CA-2024-100221,2023-07-26,2023-07-31,Second Class,CU-1228,Corporate,LATAM,Furniture,Office Desks,Office Desks Model 89,800.65,6,0.0,284.37
CA-2023-100222,2023-03-02,2023-03-03,Standard Class,CU-1425,Home Office,Europe,Furniture,Bookcases,Bookcases Model 44,737.47,4,0.2,114.4
CA-2023-100223,2022-04-10,2022-04-14,Same Day,CU-1163,Consumer,Asia-Pacific,Electronics,Laptops,Laptops Model 3,1728.52,2,0.5,-414.87
CA-2024-100224,2022-09-07,2022-09-12,Second Class,CU-1282,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 60,73.4,7,0.5,-4.06
CA-2024-100225,2023-11-05,2023-11-06,Second Class,CU-1230,Home Office,LATAM,Furniture,Chairs,Chairs Model 91,400.71,5,0.5,-97.22
CA-2022-100226,2023-08-15,2023-08-16,Second Class,CU-1187,Corporate,Europe,Furniture,Chairs,Chairs Model 34,1038.98,8,0.2,10.62
CA-2023-100227,2023-09-04,2023-09-08,Same Day,CU-1300,Consumer,Asia-Pacific,Furniture,Sofas,Sofas Model 80,341.54,5,0.2,41.99
CA-2024-100228,2022-05-18,2022-05-21,Standard Class,CU-1122,Corporate,North America,Electronics,Tablets,Tablets Model 89,454.45,7,0.1,100.47
CA-2024-100229,2023-01-28,2023-02-01,Second Class,CU-1249,Home Office,EMEA,Office Supplies,Binders,Binders Model 72,54.23,5,0.0,24.07
CA-2023-100230,2023-09-27,2023-09-28,First Class,CU-1487,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 50,1934.89,9,0.5,-287.31
CA-2024-100231,2023-05-19,2023-05-23,Same Day,CU-1250,Consumer,North America,Office Supplies,Paper,Paper Model 98,70.06,1,0.0,30.3
CA-2023-100232,2022-06-22,2022-06-29,Same Day,CU-1289,Home Office,LATAM,Office Supplies,Art Supplies,Art Supplies Model 15,173.95,5,0.2,9.22
CA-2023-100233,2023-07-10,2023-07-17,Standard Class,CU-1389,Home Office,LATAM,Office Supplies,Binders,Binders Model 55,35.21,4,0.0,8.36
CA-2022-100234,2023-04-06,2023-04-09,First Class,CU-1441,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 27,1659.26,10,0.5,-174.54
CA-2024-100235,2023-09-17,2023-09-23,Same Day,CU-1084,Home Office,Europe,Electronics,Smartphones,Smartphones Model 8,1226.13,9,0.0,393.52
CA-2022-100236,2022-11-28,2022-12-01,First Class,CU-1293,Corporate,EMEA,Office Supplies,Paper,Paper Model 18,289.02,7,0.0,58.46
CA-2024-100237,2022-05-10,2022-05-16,Second Class,CU-1127,Consumer,Asia-Pacific,Electronics,Monitors,Monitors Model 63,455.91,5,0.5,-56.65
CA-2023-100238,2022-03-19,2022-03-25,Standard Class,CU-1206,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 59,285.32,6,0.2,85.38
CA-2024-100239,2022-04-06,2022-04-12,Same Day,CU-1325,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 51,592.09,7,0.0,208.17
CA-2023-100240,2024-04-28,2024-05-01,First Class,CU-1280,Home Office,Europe,Office Supplies,Storage,Storage Model 44,268.78,1,0.0,126.36
CA-2023-100241,2022-01-17,2022-01-18,Second Class,CU-1225,Corporate,North America,Furniture,Tables,Tables Model 89,1373.17,5,0.0,326.37
CA-2023-100242,2022-04-06,2022-04-12,First Class,CU-1128,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 7,121.92,5,0.5,-25.58
CA-2022-100243,2023-03-16,2023-03-22,Standard Class,CU-1360,Consumer,North America,Electronics,Monitors,Monitors Model 10,438.86,4,0.2,42.13
CA-2022-100244,2022-01-09,2022-01-15,First Class,CU-1418,Consumer,LATAM,Office Supplies,Binders,Binders Model 62,25.89,7,0.0,7.27
CA-2022-100245,2022-04-16,2022-04-19,First Class,CU-1451,Corporate,Europe,Furniture,Tables,Tables Model 83,1490.12,3,0.0,507.9
CA-2022-100246,2023-09-17,2023-09-23,Second Class,CU-1225,Corporate,Europe,Office Supplies,Binders,Binders Model 53,186.74,8,0.0,88.51
CA-2022-100247,2022-05-24,2022-05-31,Standard Class,CU-1301,Home Office,LATAM,Furniture,Sofas,Sofas Model 41,1207.51,4,0.0,370.24
CA-2022-100248,2023-07-21,2023-07-26,First Class,CU-1398,Home Office,North America,Office Supplies,Pens,Pens Model 27,157.74,9,0.0,43.48
CA-2023-100249,2023-10-24,2023-10-25,Second Class,CU-1253,Corporate,North America,Electronics,Monitors,Monitors Model 82,1269.07,9,0.0,258.81
CA-2023-100250,2022-05-16,2022-05-20,Same Day,CU-1187,Home Office,Europe,Furniture,Chairs,Chairs Model 3,922.31,1,0.0,401.46
CA-2022-100251,2024-08-29,2024-09-05,Same Day,CU-1259,Corporate,EMEA,Furniture,Sofas,Sofas Model 90,663.19,9,0.2,76.39
CA-2023-100252,2022-03-27,2022-03-30,Standard Class,CU-1261,Consumer,Europe,Office Supplies,Pens,Pens Model 51,178.0,2,0.0,51.69
CA-2024-100253,2024-09-03,2024-09-10,Second Class,CU-1029,Consumer,North America,Furniture,Chairs,Chairs Model 59,957.22,1,0.0,287.33
CA-2024-100254,2024-01-29,2024-01-31,Standard Class,CU-1006,Home Office,Europe,Office Supplies,Paper,Paper Model 21,151.44,6,0.2,21.93
CA-2024-100255,2022-09-23,2022-09-25,First Class,CU-1064,Home Office,Asia-Pacific,Office Supplies,Paper,Paper Model 99,270.47,6,0.1,86.12
CA-2022-100256,2022-09-27,2022-10-03,Standard Class,CU-1254,Corporate,EMEA,Furniture,Chairs,Chairs Model 64,1303.1,3,0.0,590.05
CA-2022-100257,2024-07-04,2024-07-09,Standard Class,CU-1116,Home Office,EMEA,Electronics,Laptops,Laptops Model 2,640.19,8,0.0,246.54
CA-2022-100258,2022-07-03,2022-07-10,Standard Class,CU-1283,Home Office,LATAM,Electronics,Tablets,Tablets Model 32,949.26,6,0.0,239.4
CA-2024-100259,2023-01-17,2023-01-18,Standard Class,CU-1091,Consumer,EMEA,Electronics,Monitors,Monitors Model 9,1778.58,5,0.0,714.65
CA-2024-100260,2023-04-13,2023-04-14,First Class,CU-1102,Corporate,EMEA,Furniture,Office Desks,Office Desks Model 32,749.5,10,0.1,75.45
CA-2022-100261,2024-01-21,2024-01-26,Second Class,CU-1077,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 70,823.56,1,0.0,411.42
CA-2024-100262,2023-01-21,2023-01-28,First Class,CU-1053,Consumer,EMEA,Electronics,Monitors,Monitors Model 63,1930.13,3,0.5,-162.03
CA-2022-100263,2024-08-01,2024-08-03,Same Day,CU-1358,Corporate,LATAM,Office Supplies,Paper,Paper Model 75,33.2,3,0.5,-8.17
CA-2022-100264,2023-08-30,2023-09-04,Standard Class,CU-1222,Home Office,Europe,Electronics,Tablets,Tablets Model 34,1731.64,7,0.5,-432.17
CA-2023-100265,2022-11-22,2022-11-24,Standard Class,CU-1483,Consumer,Europe,Office Supplies,Paper,Paper Model 20,36.17,8,0.1,11.06
CA-2022-100266,2023-07-03,2023-07-06,Second Class,CU-1231,Corporate,LATAM,Furniture,Chairs,Chairs Model 12,320.66,5,0.5,-67.04
CA-2022-100267,2022-08-09,2022-08-16,First Class,CU-1075,Consumer,Europe,Furniture,Sofas,Sofas Model 66,168.53,5,0.0,42.8
CA-2022-100268,2022-02-01,2022-02-05,Same Day,CU-1284,Home Office,EMEA,Electronics,Laptops,Laptops Model 60,383.43,3,0.0,190.34
CA-2022-100269,2022-05-14,2022-05-16,Same Day,CU-1190,Home Office,North America,Office Supplies,Art Supplies,Art Supplies Model 34,275.64,2,0.0,55.36
CA-2022-100270,2024-07-13,2024-07-19,Same Day,CU-1414,Consumer,North America,Furniture,Chairs,Chairs Model 6,1419.19,1,0.0,316.14
CA-2023-100271,2024-04-21,2024-04-27,Same Day,CU-1254,Consumer,LATAM,Office Supplies,Storage,Storage Model 23,109.41,3,0.0,45.52
CA-2022-100272,2022-02-05,2022-02-10,Second Class,CU-1331,Corporate,LATAM,Furniture,Office Desks,Office Desks Model 62,185.37,5,0.1,66.52
CA-2022-100273,2023-10-21,2023-10-28,Second Class,CU-1322,Home Office,North America,Furniture,Bookcases,Bookcases Model 62,862.32,8,0.0,195.05
CA-2024-100274,2022-11-26,2022-11-28,Standard Class,CU-1163,Home Office,Europe,Electronics,Tablets,Tablets Model 8,1655.58,8,0.2,319.15
CA-2024-100275,2022-08-27,2022-08-29,Standard Class,CU-1126,Home Office,Europe,Furniture,Office Desks,Office Desks Model 95,178.27,4,0.2,8.21
CA-2023-100276,2022-12-30,2023-01-06,Second Class,CU-1090,Consumer,EMEA,Furniture,Bookcases,Bookcases Model 76,139.49,6,0.2,18.26
CA-2024-100277,2024-08-29,2024-08-31,Same Day,CU-1277,Corporate,Europe,Furniture,Chairs,Chairs Model 12,178.64,10,0.0,88.25
CA-2023-100278,2022-01-01,2022-01-04,Second Class,CU-1412,Consumer,Asia-Pacific,Office Supplies,Binders,Binders Model 42,22.57,3,0.2,2.0
CA-2022-100279,2024-03-03,2024-03-04,First Class,CU-1491,Consumer,Asia-Pacific,Office Supplies,Storage,Storage Model 76,34.8,5,0.0,15.98
CA-2022-100280,2024-01-20,2024-01-24,Same Day,CU-1332,Corporate,Europe,Office Supplies,Art Supplies,Art Supplies Model 89,267.43,10,0.0,115.8
CA-2024-100281,2024-04-14,2024-04-16,Same Day,CU-1157,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 94,203.24,10,0.1,29.42
CA-2024-100282,2022-02-03,2022-02-05,First Class,CU-1471,Home Office,Europe,Office Supplies,Art Supplies,Art Supplies Model 14,281.32,3,0.0,77.76
CA-2022-100283,2022-12-22,2022-12-24,Standard Class,CU-1420,Home Office,Asia-Pacific,Furniture,Chairs,Chairs Model 34,393.56,2,0.0,166.48
CA-2022-100284,2024-01-08,2024-01-09,Standard Class,CU-1197,Corporate,LATAM,Electronics,Monitors,Monitors Model 64,1787.19,6,0.2,334.91
CA-2023-100285,2024-03-18,2024-03-25,Second Class,CU-1083,Corporate,North America,Electronics,Tablets,Tablets Model 3,773.69,2,0.0,307.51
CA-2023-100286,2022-06-14,2022-06-20,Standard Class,CU-1280,Consumer,Asia-Pacific,Office Supplies,Art Supplies,Art Supplies Model 62,212.83,7,0.5,-10.53
CA-2023-100287,2022-06-10,2022-06-11,Standard Class,CU-1169,Consumer,Europe,Furniture,Office Desks,Office Desks Model 93,1395.8,9,0.0,421.28
CA-2023-100288,2022-09-01,2022-09-02,Standard Class,CU-1201,Home Office,EMEA,Furniture,Tables,Tables Model 7,605.16,7,0.0,249.11
CA-2024-100289,2023-10-03,2023-10-08,Same Day,CU-1102,Consumer,North America,Electronics,Smartphones,Smartphones Model 82,725.26,2,0.1,106.52
CA-2023-100290,2024-03-14,2024-03-18,Same Day,CU-1250,Home Office,Asia-Pacific,Electronics,Accessories,Accessories Model 50,532.79,7,0.0,236.57
CA-2022-100291,2022-09-27,2022-10-01,Same Day,CU-1134,Consumer,Asia-Pacific,Office Supplies,Paper,Paper Model 20,226.91,2,0.0,67.97
CA-2024-100292,2023-02-28,2023-03-07,Second Class,CU-1283,Consumer,LATAM,Office Supplies,Storage,Storage Model 69,207.69,8,0.2,7.37
CA-2023-100293,2022-11-03,2022-11-10,Standard Class,CU-1257,Home Office,EMEA,Office Supplies,Art Supplies,Art Supplies Model 19,40.48,8,0.0,8.71
CA-2022-100294,2024-09-22,2024-09-24,Second Class,CU-1064,Consumer,LATAM,Electronics,Monitors,Monitors Model 26,1995.08,3,0.2,444.17
CA-2024-100295,2024-07-25,2024-08-01,Standard Class,CU-1044,Corporate,EMEA,Furniture,Office Desks,Office Desks Model 42,1299.27,9,0.1,162.22
CA-2022-100296,2024-03-16,2024-03-22,Same Day,CU-1057,Corporate,Europe,Electronics,Accessories,Accessories Model 76,1248.82,2,0.0,413.6
CA-2022-100297,2024-03-15,2024-03-18,First Class,CU-1449,Corporate,Asia-Pacific,Furniture,Sofas,Sofas Model 74,952.55,1,0.0,397.57
CA-2022-100298,2023-09-26,2023-10-01,Same Day,CU-1019,Corporate,Asia-Pacific,Office Supplies,Binders,Binders Model 7,225.0,5,0.0,111.13
CA-2023-100299,2022-11-15,2022-11-19,Standard Class,CU-1497,Consumer,Europe,Furniture,Sofas,Sofas Model 100,1256.15,5,0.5,-157.06
CA-2024-100300,2022-04-02,2022-04-04,Same Day,CU-1108,Corporate,LATAM,Office Supplies,Pens,Pens Model 8,,3,0.0,63.85
CA-2024-100301,2023-02-18,2023-02-20,Standard Class,CU-1088,Consumer,Europe,Electronics,Smartphones,Smartphones Model 5,1021.61,6,0.5,-61.02
CA-2023-100302,2024-04-23,2024-04-27,Same Day,CU-1325,Consumer,North America,Electronics,Tablets,Tablets Model 63,1269.28,3,0.1,284.24
CA-2023-100303,2022-12-19,2022-12-22,Standard Class,CU-1145,Consumer,LATAM,Electronics,Smartphones,Smartphones Model 74,1603.69,4,0.0,490.39
CA-2024-100304,2022-07-31,2022-08-03,Same Day,CU-1262,Consumer,North America,Furniture,Tables,Tables Model 83,342.48,1,0.0,145.31
CA-2023-100305,2023-12-31,2024-01-06,First Class,CU-1216,Corporate,Asia-Pacific,Furniture,Bookcases,Bookcases Model 28,753.38,9,0.2,136.25
CA-2022-100306,2022-01-08,2022-01-13,First Class,CU-1287,Home Office,EMEA,Office Supplies,Pens,Pens Model 39,206.9,8,0.0,82.58
CA-2023-100307,2023-10-18,2023-10-21,First Class,CU-1133,Home Office,Asia-Pacific,Electronics,Smartphones,Smartphones Model 67,1577.85,1,0.2,282.07
CA-2023-100308,2023-11-29,2023-11-30,Same Day,CU-1151,Corporate,LATAM,Furniture,Sofas,Sofas Model 95,149.45,10,0.0,59.34
CA-2024-100309,2022-08-16,2022-08-22,Same Day,CU-1464,Home Office,Asia-Pacific,Office Supplies,Pens,Pens Model 22,252.99,9,0.0,104.2
CA-2023-100310,2022-05-12,2022-05-18,First Class,CU-1371,Home Office,Europe,Office Supplies,Pens,Pens Model 84,31.34,6,0.0,8.67
CA-2023-100311,2023-03-07,2023-03-14,First Class,CU-1190,Corporate,EMEA,Furniture,Sofas,Sofas Model 16,758.75,10,0.2,12.68
CA-2022-100312,2023-04-29,2023-05-01,Standard Class,CU-1444,Home Office,LATAM,Office Supplies,Pens,Pens Model 53,20.95,3,0.0,4.24
CA-2023-100313,2023-02-24,2023-03-01,Same Day,CU-1073,Corporate,Europe,Electronics,Monitors,Monitors Model 43,1335.86,3,0.0,413.65
CA-2022-100314,2023-04-08,2023-04-11,Second Class,CU-1389,Consumer,EMEA,Electronics,Monitors,Monitors Model 98,1603.55,3,0.2,272.42
CA-2023-100315,2023-02-18,2023-02-22,Same Day,CU-1196,Consumer,North America,Office Supplies,Binders,Binders Model 94,115.06,1,0.0,31.41
CA-2024-100316,2022-07-15,2022-07-16,Standard Class,CU-1320,Home Office,Europe,Electronics,Tablets,Tablets Model 40,432.08,7,0.2,53.32
CA-2022-100317,2022-03-08,2022-03-15,Standard Class,CU-1152,Corporate,LATAM,Office Supplies,Art Supplies,Art Supplies Model 77,159.61,7,0.5,-47.67
CA-2023-100318,2024-07-12,2024-07-16,First Class,CU-1384,Consumer,Europe,Furniture,Chairs,Chairs Model 30,414.05,3,0.0,115.84
CA-2024-100319,2023-06-01,2023-06-03,Standard Class,CU-1187,Home Office,North America,Furniture,Bookcases,Bookcases Model 99,848.63,1,0.2,1.35
CA-2024-100320,2022-04-21,2022-04-27,Standard Class,CU-1024,Home Office,North America,Furniture,Sofas,Sofas Model 49,273.03,5,0.1,51.72
CA-2022-100321,2023-12-13,2023-12-14,First Class,CU-1215,Home Office,North America,Office Supplies,Art Supplies,Art Supplies Model 35,188.73,3,0.1,28.46
CA-2022-100322,2023-06-08,2023-06-14,Standard Class,CU-1144,Consumer,North America,Furniture,Tables,Tables Model 78,379.65,5,0.2,3.06
CA-2023-100323,2023-12-22,2023-12-24,Standard Class,CU-1280,Corporate,Europe,Office Supplies,Storage,Storage Model 43,74.18,1,0.5,-1.98
CA-2022-100324,2024-05-05,2024-05-10,Same Day,CU-1076,Consumer,EMEA,Electronics,Laptops,Laptops Model 33,1359.81,8,0.0,572.16
CA-2022-100325,2022-04-13,2022-04-20,Second Class,CU-1447,Consumer,Asia-Pacific,Furniture,Bookcases,Bookcases Model 55,1133.96,2,0.0,563.69
CA-2022-100326,2023-11-11,2023-11-14,First Class,CU-1457,Corporate,EMEA,Furniture,Chairs,Chairs Model 48,1240.95,3,0.0,471.27
CA-2023-100327,2022-10-06,2022-10-13,Same Day,CU-1353,Corporate,LATAM,Office Supplies,Binders,Binders Model 15,44.09,1,0.0,20.67
CA-2024-100328,2023-05-10,2023-05-17,Same Day,CU-1092,Home Office,LATAM,Furniture,Office Desks,Office Desks Model 4,1307.61,3,0.1,161.99
CA-2022-100329,2024-06-27,2024-07-01,Same Day,CU-1023,Consumer,Asia-Pacific,Office Supplies,Pens,Pens Model 2,212.85,9,0.5,-36.82
CA-2024-100330,2022-08-18,2022-08-24,First Class,CU-1265,Home Office,EMEA,Electronics,Monitors,Monitors Model 85,1507.97,8,0.0,453.73
CA-2024-100331,2023-01-30,2023-02-01,Standard Class,CU-1005,Home Office,Europe,Office Supplies,Storage,Storage Model 64,261.48,2,0.1,79.44
CA-2023-100332,2024-09-20,2024-09-23,Standard Class,CU-1259,Consumer,EMEA,Office Supplies,Storage,Storage Model 52,246.05,2,0.1,65.63
